Viger 12 70 83 29 36 17
Swartwout 41 69 62 50 75 87
Canupp 47 10 95 63 41 88
Costen 58 8 13 5 77 79
Kribbs 1 48 72 76 16 77
Berget 85 89 72 86 22 7
Budnik 53 20 60 74 72 6
Needle 90 97 31 50 12 16
Sarchett 7 1 1 48 63 99
Willing 18 66 20 43 49 19
Nier 27 54 24 41 45 38
Gonchoff 67 77 34 4 21 47
Swancutt 45 91 99 49 88 89
Sifre 62 37 14 53 14 20
Ina 38 20 33 37 25 97
Matye 46 57 98 22 59 11
Cadieux 87 76 11 92 77 85
Nici 74 66 53 93 53 26
Vanbecelaere 11 57 88 19 88 45
Kenkel 85 82 69 65 68 20
Nonaka 69 96 83 81 1 18
Banke 95 9 22 6 68 62
Lard 80 97 46 11 74 45
Alosta 26 43 63 81 60 29
Bruen 79 2 12 74 46 82
Sorbo 36 28 48 75 50 83
Pili 67 33 71 99 93 72
Irving 61 13 30 83 68 82
Skipworth 3 73 36 97 74 51
Billet 9 67 67 8 34 99
Adamson 23 70 74 75 52 86
Kracke 13 27 88 31 70 68
Pallas 83 63 60 5 79 18
Guarin 45 24 85 75 93 79
Velarde 93 9 78 66 62 94
Goodpasture 55 95 35 38 92 38
Uken 54 13 71 30 91 43
Maillet 67 62 48 92 51 72
Mcroberts 70 15 27 34 34 97
Wmith 38 25 55 56 30 71
Ocarroll 30 28 7 52 91 68
Haysbert 33 19 6 8 27 94
Rhed 50 75 63 27 15 10
Gillet 61 20 59 60 27 92
Ebia 69 40 97 49 98 83
Kopelman 66 54 27 53 9 13
Geiser 87 33 7 47 89 87
Mizelle 3 42 78 93 54 11
Zbranek 97 83 12 53 78 30
Deems 41 57 36 56 29 91
Tristan 95 10 11 15 56 30
Ronquillo 73 24 86 32 58 90
Munsey 64 43 69 3 56 20
Kempa 87 76 64 2 34 54
Bolch 2 42 17 90 48 88
Inabinett 92 55 41 58 5 19
Deboer 20 22 88 65 25 67
Grotzke 96 1 69 14 20 10
Cassarino 45 4 54 68 42 71
Barkie 97 85 51 88 13 47
Whitcraft 11 88 1 75 48 29
Bleiweiss 58 14 20 89 65 36
Wyrich 89 35 57 69 28 74
Roles 68 42 25 5 70 0
Krueger 65 9 16 58 99 90
Hussong 20 99 72 78 7 51
Fulsom 0 15 16 87 29 28
Primer 62 19 3 80 35 16
Tschannen 6 78 77 76 25 55
Coblentz 91 92 45 43 67 16
Stolzenberg 18 54 71 16 40 5
Cartaya 58 23 14 11 88 3
Reinbolt 21 12 52 90 2 41
Stoeger 39 89 63 24 12 88
Roumeliotis 83 33 9 22 6 10
Chuyangher 74 82 28 37 5 82
Staudt 46 18 93 16 63 68
Ciraolo 84 80 77 84 93 23
Donohue 14 67 24 3 68 79
Wittler 37 60 90 7 98 35
Irimata 39 47 12 26 82 14
Falencki 27 77 67 53 14 22
Geise 99 46 16 46 37 46
Mordecai 31 27 18 31 43 77
Bigusiak 11 14 26 42 61 1
Iwasaki 33 68 10 2 80 92
Oas 57 57 19 80 81 36
Crofton 88 52 46 99 8 37
Theimer 40 6 98 83 23 8
Vogelzang 79 21 62 6 20 13
Torchia 3 31 52 23 87 19
Wollam 88 53 85 16 46 51
Krnach 9 91 31 18 92 68
Hellar 71 71 0 14 56 16
Yarbough 18 50 93 18 41 51
Poux 93 0 1 51 3 63
Dyett 40 48 16 14 78 15
Marrington 18 28 64 72 16 2
Rosander 41 9 83 66 80 62
Pisani 29 61 35 30 53 53
Sesley 33 39 78 97 97 80
Shields 28 58 42 37 86 52
Chessor 5 39 44 0 99 95
Chrismon 73 43 77 20 37 35
Jes 97 71 80 68 97 80
Zodrow 80 43 11 43 87 40
Lucik 98 42 32 46 43 37
Rebold 5 4 58 48 37 2
Buege 62 96 3 6 82 8
Radcliff 97 18 20 40 83 1
Veino 73 95 75 9 1 71
Doerrer 98 86 70 73 88 51
Raabe 53 96 22 79 68 78
Cockrin 17 84 45 89 89 81
Eiden 64 53 15 5 5 87
Meihofer 31 73 11 38 65 46
Balensiefen 65 32 37 40 63 55
Allain 30 13 97 71 60 39
Muchow 16 68 67 94 45 52
Parrotta 21 62 44 15 61 82
Kozuch 26 47 43 79 92 6
Jansson 22 49 15 59 25 96
Cohea 18 9 83 75 78 14
Meikle 54 91 91 69 83 47
Hambelton 15 5 17 48 48 39
Fischbach 14 74 36 62 8 62
Bucknam 50 98 10 20 50 56
Horeth 18 18 13 18 76 82
Leisenring 5 88 67 42 35 91
Hammons 73 1 34 26 60 30
Feaster 62 96 62 11 26 31
Winebarger 29 76 17 45 6 38
Wener 32 95 14 37 83 7
Plassman 93 43 39 57 19 81
Herrion 50 24 62 19 55 55
Guilford 22 3 89 24 66 92
Wick 19 52 2 92 36 39
Morikawa 35 21 64 38 58 96
Kanaan 83 55 13 91 0 96
Suiter 85 17 84 93 30 47
Uitz 81 36 19 53 72 16
Lachowicz 36 70 52 22 91 82
Noell 99 31 96 25 27 11
Brunker 4 93 28 66 81 18
Pendarvis 88 90 7 37 72 0
Mcmurtrie 71 58 20 45 43 82
Frisino 20 91 64 33 3 31
Wig 46 64 47 18 95 60
Callington 15 98 82 93 67 63
Wirta 70 8 76 39 79 27
Vanochten 74 87 80 31 63 57
Dua 27 2 89 23 74 11
Pencak 1 9 14 19 3 7
Machenry 61 36 20 97 20 23
Jurgens 43 56 76 38 5 58
Delmundo 45 17 51 91 52 96
Nobrega 40 1 86 61 82 56
Hornby 28 75 82 75 87 59
Lebrecht 63 68 86 16 23 87
Kildow 72 40 80 15 4 80
Fialho 54 87 68 81 43 26
Lynady 23 98 8 55 89 49
Carston 94 60 48 67 28 34
Medell 53 88 18 53 34 11
Fye 35 56 98 89 64 31
Largent 84 72 20 87 15 61
Fedel 89 45 15 35 7 25
Cipriano 19 33 78 91 94 15
Mang 51 72 80 97 42 19
Hibbs 78 75 37 50 55 21
Febres 46 81 77 94 61 54
Eisinger 8 55 50 36 25 27
Bonson 50 64 51 64 59 87
Pennywell 60 82 63 11 96 52
Lapere 96 13 8 48 79 74
Messore 35 13 33 68 19 1
Richardt 58 12 97 19 66 2
Laperuta 18 43 86 77 15 24
Bravo 60 64 27 3 83 52
Spreng 14 28 16 50 67 92
Ramonez 74 15 17 39 14 84
Mcclucas 47 74 39 32 95 37
Stoneking 17 66 59 62 94 71
Vavro 96 38 89 48 25 53
Czech 46 76 45 27 7 64
Cagney 53 82 49 21 65 51
Smullen 66 30 63 22 14 25
Duitch 35 9 28 64 61 96
Pfleiderer 51 79 1 27 31 12
Wittkop 64 4 30 47 59 43
Stiltner 16 55 56 85 93 1
Valin 40 5 95 71 88 99
Determann 83 60 92 97 70 67
Backman 62 48 26 40 67 28
Gureczny 95 47 68 11 98 56
Kearse 30 14 27 97 56 90
Rousseau 63 76 59 97 60 51
Devany 48 77 48 60 24 98
Ninness 6 85 14 30 52 48
Dadamo 43 56 81 34 75 86
Litke 53 78 36 15 18 48
Whisenhunt 60 43 84 58 66 54
Biltz 28 21 43 38 97 16
Thede 82 75 31 1 21 8
Stillson 29 53 5 30 88 58
Cleavenger 51 10 8 66 40 46
Mosman 50 27 94 13 13 76
Bercher 51 15 17 54 64 10
Rethmeier 2 89 32 7 60 89
Ohaver 64 26 96 46 50 38
Braly 46 12 57 25 74 59
Alexion 18 56 18 81 38 71
Betterley 90 28 83 88 67 62
Vautrin 85 27 77 26 51 6
Rechichi 13 63 89 36 38 77
Vannostrand 22 76 96 55 32 61
Magalong 50 28 84 63 25 29
Upadhyaya 20 8 52 88 89 87
Toce 95 90 96 42 55 55
Dicerbo 36 46 42 8 86 20
Palovick 63 69 11 17 85 54
Kum 41 48 52 33 48 9
Townzen 29 94 45 51 47 30
Pittillo 42 41 92 28 20 53
Hardman 25 8 85 63 54 41
Teeples 19 16 14 60 94 57
Czarniecki 13 73 30 70 23 21
Lamparski 77 12 9 1 87 28
Stolts 94 12 8 94 86 94
Golightley 75 84 89 17 92 66
Ritacco 87 55 50 32 45 45
Ducan 46 90 94 63 41 90
Zagulski 91 32 90 58 4 84
Helble 16 31 55 75 91 67
Huebner 55 33 6 79 77 36
Alphonso 7 21 71 92 23 69
Regester 42 45 83 66 69 85
Reissig 40 22 13 50 50 76
Laurich 64 43 87 22 49 4
Santamarina 35 19 14 84 70 58
Fraga 84 37 23 42 38 6
Baney 35 26 2 69 91 68
Willers 34 36 11 81 61 57
Koguchi 0 68 85 10 67 41
Santilli 73 1 38 60 38 73
Osmanski 96 78 66 31 21 56
Klukan 37 46 62 23 57 15
Lettieri 77 76 20 13 51 71
Grahn 91 40 84 17 56 74
Moodispaugh 20 60 76 23 9 74
Henerson 66 65 89 57 48 72
Gearan 38 80 78 27 85 94
Staehler 56 56 4 57 89 77
Svetlak 37 56 58 90 22 46
Luneau 77 9 29 31 32 33
Mutart 42 90 42 48 12 6
Kreke 5 74 99 63 88 35
Ofallon 58 9 93 64 60 32
Kawczynski 76 57 0 68 19 63
Krokos 68 58 1 62 84 87
Terpening 66 9 36 56 38 73
Delmoral 16 24 52 12 70 48
Destree 2 7 81 62 97 24
Nachtrieb 97 72 52 49 55 94
Dollings 74 27 14 28 44 46
Soong 99 35 83 73 25 73
Stukowski 5 20 42 95 97 46
Goud 78 97 53 48 24 82
Krzywicki 58 85 10 75 37 57
Tonneson 52 8 97 78 87 78
Witry 17 88 98 99 47 79
Debrita 62 23 16 35 70 55
Broberg 12 23 46 33 9 28
Steigerwalt 40 23 26 97 91 68
Linstrom 27 36 84 76 8 35
Kuechle 91 95 31 87 27 60
Terri 65 11 8 59 35 81
Ellrod 54 63 67 96 96 47
Eischens 4 10 34 64 36 91
Hintergardt 14 90 72 68 1 5
Slocomb 28 6 32 40 17 28
Zahar 40 43 16 54 75 96
Drewes 73 61 86 31 78 30
Kantz 74 21 17 60 35 95
Medicus 14 38 0 1 67 44
Zurkus 96 72 86 37 0 4
Kniess 19 98 11 1 95 62
Lehrman 76 50 77 59 51 66
Lavene 22 26 37 22 42 86
Carder 4 15 6 57 14 74
Kashani 5 76 93 89 4 26
Sheely 31 41 13 66 16 46
Stemmer 93 6 29 90 0 54
Sevin 23 72 62 19 61 4
Jerabek 7 69 53 7 87 2
Tackette 37 12 29 17 2 52
Akima 22 22 18 58 89 65
Skeeters 39 79 93 24 65 37
Shinners 5 43 35 59 38 10
Litmanowicz 16 80 93 8 4 32
Sayle 97 91 77 39 45 20
Butac 84 29 24 93 14 85
Larson 58 29 54 66 5 35
Storage 94 66 53 49 0 16
Stiers 77 63 56 11 88 66
Roppolo 58 0 46 20 47 35
Concienne 53 85 71 24 88 76
Manthe 73 90 27 43 33 8
Tousant 17 71 75 69 27 33
Doscher 5 90 63 35 81 60
Vannuck 47 31 97 63 60 21
Gitchell 88 29 22 59 12 85
Schatzman 36 89 92 85 0 45
Lejeune 20 67 87 66 36 11
Lessard 32 80 53 25 18 75
Klauser 13 64 90 71 0 69
Gehring 94 0 59 36 78 28
Shemanski 64 91 20 42 89 74
Seefeld 43 32 37 80 40 62
Schnipper 9 45 33 14 79 15
Stvrestil 57 58 40 64 4 13
Lunde 97 58 71 19 69 67
Maslak 60 47 3 77 99 91
Meggerson 73 88 74 30 61 25
Poeschel 19 74 11 36 79 63
Tuggle 16 13 49 85 82 62
Dehner 80 5 30 13 7 61
Sitterud 74 67 67 75 1 41
Bethers 50 4 64 66 23 67
Massie 20 82 37 75 36 25
Dowland 53 62 36 46 48 8
Betthauser 16 39 58 15 57 39
Demirjian 51 41 24 32 76 43
Archiopoli 97 87 77 66 94 25
Stewart 9 99 73 47 78 34
Pearyer 96 10 10 12 34 2
Dobrowolski 32 42 29 84 5 4
Diltz 56 21 14 90 68 55
Schuckert 66 24 52 54 51 95
Woodke 62 66 97 49 4 35
Binkley 6 74 76 74 47 66
Morishito 94 13 16 89 27 2
Reeber 0 34 82 92 18 96
Lamarra 9 50 95 44 97 79
Strait 49 97 77 84 64 98
Slappey 95 32 19 93 36 12
Jeffords 59 78 93 5 69 44
Broski 73 23 58 63 14 81
Gribben 18 16 24 7 91 85
Delsavio 51 43 21 32 40 3
Turso 43 87 22 55 12 92
Allegra 19 26 22 79 96 57
Brano 4 28 85 85 49 57
Terrebonne 63 87 62 39 24 20
Ilacqua 97 39 50 53 56 24
Musco 23 14 88 69 23 41
Flautt 84 73 20 6 62 12
Witt 77 22 76 89 54 38
Hershaw 70 2 66 12 22 24
Tototzintle 89 49 28 48 33 11
Shiley 82 73 91 49 6 75
Bjerk 95 49 56 44 54 77
Battiste 64 95 39 51 49 38
Jong 29 0 4 35 39 31
Panciera 46 89 35 59 85 95
Bridgens 47 13 61 19 13 47
Gil 10 31 57 0 30 92
Allebach 83 47 51 51 57 81
Plaas 77 51 24 42 29 59
Babbel 24 21 1 78 58 83
Payne 74 82 2 39 12 2
Burdell 19 59 46 87 43 20
Devanski 64 65 42 0 9 51
Erdmun 17 36 46 4 80 33
Forgette 24 94 85 28 28 71
Gou 15 74 86 60 51 69
Berrell 41 79 47 49 42 93
Bouquet 67 27 84 17 31 9
Barb 85 36 91 82 31 82
Vanegas 62 2 18 4 3 87
Schermann 85 82 76 71 86 49
Flitcroft 18 95 93 35 36 29
Barlup 16 98 9 15 11 70
Pezzulo 97 84 27 50 91 95
Pearlman 26 6 12 66 34 59
Subido 22 82 11 87 16 59
Palinski 62 0 48 58 4 50
Newey 5 95 22 88 82 87
Messamore 29 33 90 38 0 47
Donalds 67 86 73 45 19 75
Solan 84 79 89 68 69 57
Zelmar 76 46 71 55 12 74
Hollett 92 60 84 89 53 39
Waddy 15 84 62 41 3 0
Mcelhiney 39 13 85 41 69 50
Unnasch 64 21 52 8 51 16
Arguello 19 6 63 21 62 51
Roode 26 95 28 73 28 69
Veloz 72 32 14 63 3 47
Howden 84 30 85 65 51 14
Weingard 85 60 77 62 31 70
Weynand 41 35 57 49 29 45
Follman 89 15 28 55 62 87
Capezzuto 81 9 8 61 47 69
Pannenbacker 41 40 47 94 53 56
Wyckoff 8 35 39 38 63 22
Dicaro 46 57 21 13 97 82
Choinski 72 18 92 6 74 46
Rosenkrans 24 52 30 91 80 12
Celeste 98 60 39 11 33 35
Gardunio 83 64 80 77 0 83
Honeyestewa 47 90 34 96 17 29
Demeyer 16 59 30 71 86 49
Shearier 85 87 73 39 98 43
Bingley 87 38 54 21 22 45
Patts 87 2 28 90 99 30
Bavier 40 59 82 99 11 55
Cirillo 9 92 35 1 94 41
Lennihan 5 17 12 23 31 54
Zabel 35 64 18 96 58 34
Bado 10 69 80 82 18 26
Brzostowski 64 35 14 12 81 16
Ondo 85 21 17 46 69 98
Brimmage 5 74 54 2 64 5
Turnblom 60 56 50 89 33 89
Cochrane 85 37 52 13 41 87
Labianca 65 47 96 35 99 0
Booty 14 98 74 19 35 1
Norseworthy 16 44 85 4 24 32
Sagan 41 14 27 27 33 51
Oyellette 70 66 0 40 19 36
Hartin 42 38 45 70 20 73
Galabeas 42 10 16 63 56 4
Casley 64 40 7 66 40 64
Calvino 9 87 31 61 6 34
Mancill 23 75 16 25 35 26
Rily 90 64 92 11 19 30
Minalga 36 11 82 89 78 30
Gladstone 26 89 96 37 95 84
Carrero 1 69 87 49 22 27
Cerri 74 51 67 74 0 79
Boerst 34 11 0 91 81 81
Braniff 30 27 32 5 81 60
Hamada 38 73 92 57 96 61
Bowsher 20 62 40 41 5 57
Guedjian 68 86 41 76 21 74
Nastri 60 21 35 94 80 95
Hortillosa 34 21 39 91 73 86
Condelario 20 58 50 39 72 1
Harter 31 92 94 1 17 92
Piscopo 20 99 75 63 77 2
Dudack 43 40 29 53 11 58
Hinley 53 9 13 6 45 20
Heimbigner 36 8 11 42 71 89
Eppihimer 30 44 97 13 69 11
Laury 9 59 59 99 40 77
Gaylor 71 82 34 39 90 16
Buford 50 65 38 18 33 67
Issa 30 30 24 98 73 34
Jeanty 11 95 14 96 2 23
Lantgen 30 28 68 96 25 53
Ekman 9 18 82 54 64 92
Hohensee 55 79 93 0 95 4
Oldakowski 26 52 99 82 23 73
Herschel 19 33 1 62 37 91
Silva 39 30 64 18 59 10
Macon 16 53 89 8 31 57
Yorke 43 71 8 34 12 14
Strahm 79 18 13 40 43 22
Tolmich 39 62 14 53 32 11
Terp 53 49 12 49 62 16
Flyzik 25 66 5 56 75 3
Noerenberg 82 1 89 83 81 51
Hoh 47 11 44 5 32 55
Tsantakis 90 92 76 88 40 39
Angelle 8 81 80 32 62 93
Kundtz 84 55 39 29 25 55
Hourigan 41 67 62 40 33 99
Caler 87 32 77 34 51 45
Geddis 69 41 88 65 99 63
Grippe 33 4 71 92 20 20
Oltz 37 69 69 30 82 73
Fleischer 10 81 37 96 68 95
Oree 20 73 82 32 61 99
Hoysradt 25 57 45 29 75 40
Musty 29 38 30 45 37 31
Bleeck 18 74 67 57 6 59
Cudmore 95 33 50 10 52 13
Pavletic 18 70 50 98 96 74
Strawther 1 24 13 19 8 71
Ludovico 75 62 35 71 79 86
Quakenbush 7 99 29 34 86 9
Visick 46 66 78 21 2 12
Transou 82 11 86 27 13 61
Bowser 84 35 86 8 99 44
Vallo 80 65 81 13 48 41
Lizarraga 67 91 88 74 17 89
Bentson 46 12 76 69 49 81
Furbee 4 86 69 68 86 62
Anglum 66 26 48 27 49 5
Stoeltzing 19 74 9 45 74 15
Athayde 75 87 12 6 91 45
Schei 60 87 93 91 34 93
Octave 45 17 56 53 41 4
Butler 31 19 6 28 80 37
Paup 6 45 23 37 78 63
Colonel 21 11 40 96 68 76
Kasprzyk 34 54 93 27 27 63
Wyms 89 78 5 53 2 31
Magee 21 22 46 21 80 85
Gurtner 74 83 20 57 46 15
Weigner 13 35 7 56 15 7
Comfort 93 88 26 13 56 74
Mudra 24 31 61 22 72 68
Suddarth 75 59 43 86 61 42
Kovarik 89 18 63 11 30 30
Sonnen 26 73 57 82 53 85
Pakele 87 70 36 87 58 29
Ceasar 77 65 48 40 5 13
Colasacco 85 65 46 19 32 74
Friedly 46 76 39 7 20 12
Christophe 11 84 29 7 35 32
Stickrod 61 95 12 18 86 18
Yoes 69 1 61 41 15 58
Haurin 28 98 99 8 37 93
Harwin 94 81 37 68 79 34
Patel 88 87 7 75 18 49
Hartzo 88 20 52 99 3 97
Rowson 34 48 23 28 12 65
Chahal 58 30 85 42 81 1
Taylan 34 22 64 90 3 34
Yorks 86 72 72 27 87 5
Plamondon 34 86 1 42 25 96
Sack 8 8 0 4 60 89
Marzigliano 68 67 33 57 98 21
Kinas 42 37 66 6 76 95
Bulwinkle 93 38 38 65 57 40
Praska 73 81 20 47 95 18
Nogosek 12 17 19 9 79 0
Greczkowski 60 33 64 73 38 37
Lavalais 54 6 41 75 90 0
Bow 78 91 36 67 33 42
Charon 99 89 94 64 52 95
Jump 13 99 56 80 74 18
Rena 43 71 77 37 2 66
Patierno 64 43 28 86 31 0
Rinn 28 49 75 14 19 58
Pioske 1 35 29 94 15 72
Townsley 20 87 78 86 76 22
Buntenbach 90 93 65 2 89 83
Cables 66 28 55 61 87 73
Gip 72 9 22 25 22 60
Emberson 13 21 56 23 34 25
Liffick 85 74 14 48 36 2
Dom 67 49 83 3 6 70
Beamon 14 97 23 15 19 56
Willhoite 15 52 84 78 44 2
Tribou 35 33 81 21 41 79
Shomin 57 65 66 39 55 0
Trollinger 71 59 81 49 29 71
Ur 10 62 53 7 86 11
Pujols 29 10 22 15 74 51
Broeker 7 24 54 85 32 50
Ditman 20 53 66 76 77 76
Epting 37 15 11 89 41 36
Denker 3 23 75 24 84 63
Kimmons 55 14 79 79 73 35
Kokenge 97 16 45 29 32 94
Kumfer 60 55 53 44 48 17
Shells 21 23 15 22 6 73
Umlauf 39 51 65 99 27 82
Harootunian 90 80 19 6 38 29
Wernex 99 22 95 4 94 48
Duignan 71 15 24 70 25 17
Bronson 66 75 30 34 94 34
Mcneary 93 21 67 86 20 68
Bachor 64 88 45 38 42 55
Fernandz 50 85 31 27 67 66
Gelzer 35 65 78 73 18 89
Crogan 59 11 47 47 82 12
Naslund 76 28 26 67 35 84
Stimson 25 6 17 42 22 5
Dayao 2 95 38 62 16 25
Kocur 16 86 41 65 81 44
Klingelhoets 79 49 78 83 32 36
Dearth 52 43 2 50 13 0
Tuning 11 49 80 90 71 42
Mannchen 62 25 25 37 51 8
Tabisula 57 39 33 60 88 21
Somogye 49 65 87 56 51 49
Hanners 51 95 23 70 54 73
Ehle 0 16 57 27 47 40
Dun 0 3 71 18 58 71
Mcmarlin 15 31 25 54 53 16
Tooks 70 85 88 30 2 14
Amas 92 62 67 84 32 73
Melendes 47 73 69 9 95 12
Cowee 67 80 68 7 75 50
Laughner 48 86 27 37 10 66
Koga 47 5 70 14 33 20
Rodas 88 7 44 85 42 82
Taffer 84 89 87 69 81 79
Champy 46 13 6 54 50 28
Minshall 0 19 60 84 55 48
Pirkey 37 20 93 23 49 99
Labovitch 11 22 86 80 7 1
Calleros 73 2 91 32 22 69
Wacht 35 80 18 47 90 53
Patten 5 80 11 4 89 14
Delisa 81 38 16 85 70 10
Files 80 28 12 80 65 65
Adebisi 64 12 49 68 88 63
Click 43 86 75 82 67 97
Panyko 78 6 75 40 79 33
Lavin 25 2 46 44 64 19
Wentz 48 80 2 53 20 29
Rodrique 20 15 38 90 78 98
Toepperwein 66 53 98 66 3 81
Lambe 93 90 13 70 45 2
Hogsett 8 12 9 97 43 97
Vanier 61 69 88 28 23 93
Galasso 60 63 56 87 57 5
Luben 34 38 86 94 45 74
Yamasaki 49 16 20 44 22 93
Estelle 11 98 79 83 33 9
Bonaccorsi 4 28 76 62 39 64
Appell 40 39 0 98 13 21
Heick 47 4 79 11 12 10
Kodama 18 99 43 35 10 37
Messerli 92 77 25 51 69 27
Gusman 39 77 48 93 24 31
Steffel 55 30 6 94 72 54
Burki 80 71 25 77 0 12
Kuitu 20 14 35 15 48 70
Prial 58 40 87 4 43 99
Bodary 82 4 64 16 15 72
Trevor 95 33 0 40 18 16
Deaguero 45 33 49 41 38 63
Lazurek 20 25 33 58 16 64
Ardrey 91 60 24 74 51 73
Lyke 41 50 45 47 78 95
Soro 54 92 19 96 70 3
Parkins 53 1 18 31 55 67
Averyt 85 52 29 80 23 40
Fiest 48 93 53 81 43 33
Bise 46 98 50 5 28 72
Laprete 69 4 15 17 0 67
Zimba 12 71 19 57 68 26
Tennett 63 97 87 22 86 26
Stgermaine 41 95 56 10 64 32
Poepping 72 26 78 7 50 13
Byrnside 31 62 24 41 76 68
Tyburski 78 87 61 69 57 29
Creese 15 15 36 29 52 68
Hosseini 43 62 27 49 21 98
Iwanicki 52 15 19 93 56 13
Conception 81 96 79 57 58 92
Melnick 87 6 72 58 60 51
Gerbs 60 14 42 19 48 43
Havel 79 79 32 67 30 53
Bentzen 5 48 97 80 6 33
Pickerell 43 86 15 7 1 21
Diener 31 34 45 48 43 48
Guerreiro 13 34 43 18 33 41
Hoard 82 86 53 96 87 96
Mancos 15 80 25 48 42 67
Schilsky 15 6 38 91 48 50
Pawelek 9 10 21 27 84 43
Couillard 47 86 13 66 25 16
Capaccino 66 91 75 55 88 19
Look 23 71 85 10 27 89
Fagnoni 6 0 65 52 46 27
Knight 54 43 59 26 86 30
Pitcak 99 82 95 88 5 62
Ebbert 68 42 22 59 43 35
Moranville 58 97 44 43 82 62
Suminski 18 36 55 92 73 81
Goffman 87 36 49 40 21 66
Nicolosi 70 3 80 73 11 77
Dohrn 29 80 24 88 53 68
Tilton 54 33 72 70 15 48
Beaugard 11 32 96 6 76 94
Romer 54 81 87 17 30 90
Bemrose 19 52 13 44 90 40
Cusic 2 43 86 67 39 37
Deleeuw 62 57 82 65 43 91
Lowndes 65 28 32 64 30 11
Consiglio 7 56 96 93 7 94
Bolander 14 65 89 73 99 98
Scaringi 42 95 11 80 93 40
Delia 72 95 45 59 8 42
Oris 95 97 49 51 88 34
Stellman 45 20 73 36 69 12
Ayotte 61 9 58 16 6 88
Marker 3 9 25 31 95 76
Novell 64 40 60 65 41 6
Bredlow 8 4 71 63 36 96
Kohatsu 94 70 63 71 74 16
Sarcinella 25 45 65 55 78 3
Sunyich 23 54 85 43 30 90
Debord 86 75 68 15 2 13
Muckel 51 19 76 64 74 9
Nydam 73 40 55 73 33 11
Quashie 83 67 23 5 80 38
Kellenberger 41 52 87 10 72 54
Hricko 23 49 68 91 26 90
Koenecke 97 88 58 38 46 87
Demuth 7 83 57 0 62 86
Mainetti 28 88 93 23 42 55
Modha 80 85 73 87 61 86
Dudding 99 17 20 81 39 0
Ortz 79 52 91 22 16 32
Garritson 41 85 53 0 93 86
Witsell 7 59 36 59 76 4
Bloye 22 89 20 66 25 83
Osorio 24 71 33 8 5 41
Andalora 99 77 88 24 80 84
Noblitt 47 44 25 52 48 59
Wertheim 59 8 69 61 99 61
Eovaldi 89 48 96 71 27 81
Moffitt 58 6 83 3 50 55
Wurtz 53 17 14 13 19 63
Beas 24 26 4 25 82 5
Maura 98 11 48 92 33 93
Kirkconnell 68 99 92 88 46 92
Schwebach 88 45 88 62 52 21
Boylston 7 27 1 8 5 77
Macioce 54 38 17 70 35 95
Spitsberg 95 67 86 10 33 44
Kocher 73 43 92 88 20 41
Mavins 51 8 69 47 56 37
Kacik 55 33 53 99 12 77
Delorey 17 65 81 33 70 97
Wanta 20 1 55 67 23 15
Duarte 0 38 67 38 25 16
Clumpner 56 44 64 84 21 10
Rekus 46 51 84 53 48 53
Wilen 93 20 13 81 20 38
Jaurequi 43 66 12 93 67 70
Stecher 91 70 99 41 79 52
Sincebaugh 73 65 60 0 68 15
Golba 22 7 33 93 93 50
Jubert 16 58 15 10 47 11
Partible 17 55 95 47 43 3
Mccombie 91 22 32 36 68 59
Junker 71 99 51 49 12 72
Marquina 75 60 7 0 86 82
Tsutsumi 38 68 1 85 71 64
Kluemper 61 40 86 94 86 75
Goza 37 43 76 41 22 9
Sprout 82 32 81 85 87 11
Schnyer 94 83 99 57 32 25
Toten 90 1 56 58 64 1
Aragus 44 84 62 39 15 90
Sabala 92 21 93 98 28 7
Hawks 96 79 66 38 36 45
Mattila 32 33 92 68 70 38
Mackstutis 27 97 30 55 91 74
Brattain 79 92 20 13 24 15
Shapskinsky 8 4 69 88 66 51
Dilts 75 3 61 83 31 57
Jarencio 27 40 17 15 45 32
Glodich 22 34 85 67 89 8
Mosby 59 95 74 76 93 75
Margraf 65 24 9 49 38 16
Watzka 23 90 63 57 50 96
Spurlock 83 31 17 41 18 59
Sella 0 59 23 84 32 94
Scarpone 14 45 59 99 68 36
Stoy 34 24 59 43 57 96
Cargle 20 20 1 51 48 35
Fragmin 75 13 50 99 16 69
Crofford 64 17 25 25 83 18
Wiens 42 76 94 4 19 66
Liddick 49 47 40 75 15 11
Power 11 7 80 27 30 52
Polinsky 26 36 13 76 79 15
Dallago 85 20 60 59 24 70
Heckford 0 64 32 88 0 45
Stemple 98 38 56 27 50 55
Lotz 87 27 22 48 28 62
Wormwood 68 50 51 29 96 83
Metzler 59 46 11 55 49 97
Genrich 10 60 80 15 95 81
Lauber 46 78 15 0 2 67
Ewton 46 22 65 19 67 33
Ollie 36 17 95 93 90 0
Sainliere 35 52 7 59 7 66
Jezewski 85 22 79 18 3 22
Equiluz 21 95 9 32 36 23
Ignasiak 89 3 12 12 86 60
Kanjirathinga 26 37 3 71 21 2
Ramesar 77 49 39 63 82 74
Czerkies 85 12 50 10 42 50
Moellman 60 54 52 23 61 92
Eldrige 85 29 79 61 83 58
Hesters 27 72 36 51 34 8
Curbeam 51 38 92 77 75 45
Glotfelty 64 23 54 30 84 29
Hoene 64 24 32 76 23 96
France 79 57 23 14 49 35
Turtura 53 22 20 62 70 6
Heise 78 68 67 7 46 37
Hefferan 26 61 56 59 90 14
Comly 54 27 51 58 46 0
Greinke 44 14 48 86 38 96
Granada 0 50 76 14 52 54
